"","year","patch","age","numbers","biomass","ssb","numbers_caught","profits","effort","f","mpa","cell_no","juve_ad_hab","hab_qual","price","cost","ssb_at_age","weight_at_age","patch_age_costs","biomass_caught"
"178",2,12,12,0,0,0,NA,NA,0,0,FALSE,1332,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"179",2,12,13,0,0,0,NA,NA,0,0,FALSE,1332,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"180",2,12,14,0,0,0,NA,NA,0,0,FALSE,1332,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"181",2,13,0,1097.2933,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"182",2,13,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1392,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"183",2,13,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"184",2,13,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1392,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"185",2,13,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"186",2,13,5,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"187",2,13,6,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"188",2,13,7,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"189",2,13,8,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"190",2,13,9,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"191",2,13,10,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"192",2,13,11,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"193",2,13,12,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"194",2,13,13,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"195",2,13,14,0,0,0,NA,NA,0,0,FALSE,1392,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"196",2,14,0,1097.2933,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"197",2,14,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1393,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"198",2,14,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"199",2,14,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1393,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"200",2,14,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"201",2,14,5,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"202",2,14,6,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"203",2,14,7,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"204",2,14,8,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"205",2,14,9,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"206",2,14,10,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"207",2,14,11,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"208",2,14,12,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"209",2,14,13,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"210",2,14,14,0,0,0,NA,NA,0,0,FALSE,1393,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"211",2,15,0,1097.2933,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"212",2,15,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1511,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"213",2,15,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"214",2,15,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1511,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"215",2,15,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"216",2,15,5,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"217",2,15,6,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"218",2,15,7,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"219",2,15,8,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"220",2,15,9,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"221",2,15,10,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"222",2,15,11,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"223",2,15,12,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"224",2,15,13,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"225",2,15,14,0,0,0,NA,NA,0,0,FALSE,1511,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"226",2,16,0,1097.2933,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"227",2,16,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1512,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"228",2,16,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"229",2,16,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1512,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"230",2,16,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"231",2,16,5,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"232",2,16,6,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"233",2,16,7,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"234",2,16,8,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"235",2,16,9,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"236",2,16,10,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"237",2,16,11,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"238",2,16,12,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"239",2,16,13,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"240",2,16,14,0,0,0,NA,NA,0,0,FALSE,1512,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"241",2,17,0,1097.2933,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"242",2,17,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1607,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"243",2,17,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"244",2,17,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1607,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"245",2,17,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"246",2,17,5,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"247",2,17,6,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"248",2,17,7,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"249",2,17,8,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"250",2,17,9,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"251",2,17,10,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"252",2,17,11,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"253",2,17,12,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"254",2,17,13,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"255",2,17,14,0,0,0,NA,NA,0,0,FALSE,1607,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"256",2,18,0,1097.2933,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"257",2,18,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1670,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"258",2,18,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"259",2,18,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1670,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"260",2,18,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"261",2,18,5,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"262",2,18,6,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"263",2,18,7,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"264",2,18,8,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"265",2,18,9,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"266",2,18,10,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"267",2,18,11,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"268",2,18,12,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"269",2,18,13,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"270",2,18,14,0,0,0,NA,NA,0,0,FALSE,1670,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"271",2,19,0,1097.2933,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"272",2,19,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1671,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"273",2,19,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"274",2,19,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1671,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"275",2,19,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"276",2,19,5,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"277",2,19,6,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"278",2,19,7,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"279",2,19,8,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"280",2,19,9,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"281",2,19,10,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"282",2,19,11,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"283",2,19,12,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"284",2,19,13,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"285",2,19,14,0,0,0,NA,NA,0,0,FALSE,1671,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
"286",2,20,0,1097.2933,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.0399570668672e-56,1.46946568394243e-05,0,NA
"287",2,20,1,843.856925474017,8.46094692633937,3.67122449382713e-38,NA,NA,0,0,FALSE,1735,1,0,14500,50,4.35052955424274e-41,0.0100265183242842,0,NA
"288",2,20,2,648.955489539999,33.0870975995953,8.80210719939909e-25,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.35634991016692e-27,0.0509851571223298,0,NA
"289",2,20,3,499.069468639524,63.2506348368398,1.03164167825368e-11,NA,NA,0,0,FALSE,1735,1,0,14500,50,2.06713041586366e-14,0.126737135431792,0,NA
"290",2,20,4,383.801876311557,89.2745521819948,44.6372760909974,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.116302912638089,0.232605825276177,0,NA
"291",2,20,5,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.361091878813932,0.361091878813991,0,NA
"292",2,20,6,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.50441186701503,0.50441186701503,0,NA
"293",2,20,7,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.655619579217595,0.655619579217595,0,NA
"294",2,20,8,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.809017305123022,0.809017305123022,0,NA
"295",2,20,9,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,0.960211071567537,0.960211071567537,0,NA
"296",2,20,10,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.10599798433761,1.10599798433761,0,NA
"297",2,20,11,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.24418665849328,1.24418665849328,0,NA
"298",2,20,12,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.37340372328145,1.37340372328145,0,NA
"299",2,20,13,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.49291256948273,1.49291256948273,0,NA
"300",2,20,14,0,0,0,NA,NA,0,0,FALSE,1735,1,0,14500,50,1.60245561325628,1.60245561325628,0,NA
